time unit: ms, alt_iplrom:iplrom|address, alt_iplrom:iplrom|address[4], alt_iplrom:iplrom|address[3], alt_iplrom:iplrom|address[2], alt_iplrom:iplrom|address[1], alt_iplrom:iplrom|address[0], alt_iplrom:iplrom|clock, alt_iplrom:iplrom|q, alt_iplrom:iplrom|q[7], alt_iplrom:iplrom|q[6], alt_iplrom:iplrom|q[5], alt_iplrom:iplrom|q[4], alt_iplrom:iplrom|q[3], alt_iplrom:iplrom|q[2], alt_iplrom:iplrom|q[1], alt_iplrom:iplrom|q[0], fz80:Z80|reset_in, fz80:Z80|iorq, fz80:Z80|adr, fz80:Z80|adr[15], fz80:Z80|adr[14], fz80:Z80|adr[13], fz80:Z80|adr[12], fz80:Z80|adr[11], fz80:Z80|adr[10], fz80:Z80|adr[9], fz80:Z80|adr[8], fz80:Z80|adr[7], fz80:Z80|adr[6], fz80:Z80|adr[5], fz80:Z80|adr[4], fz80:Z80|adr[3], fz80:Z80|adr[2], fz80:Z80|adr[1], fz80:Z80|adr[0], fz80:Z80|data_in, fz80:Z80|data_in[7], fz80:Z80|data_in[6], fz80:Z80|data_in[5], fz80:Z80|data_in[4], fz80:Z80|data_in[3], fz80:Z80|data_in[2], fz80:Z80|data_in[1], fz80:Z80|data_in[0], fz80:Z80|data_out, fz80:Z80|data_out[7], fz80:Z80|data_out[6], fz80:Z80|data_out[5], fz80:Z80|data_out[4], fz80:Z80|data_out[3], fz80:Z80|data_out[2], fz80:Z80|data_out[1], fz80:Z80|data_out[0], 
0, XX, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, X, X, XXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, 
6428, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6429, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6430, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6431, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6432, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6433, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6434, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6435, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6436, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6437, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6438, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6439, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6440, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6441, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6442, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6443, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6444, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6445, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6446, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6447, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6448, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6449, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6450, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6451, 06, 0, 0, 1, 1, 0, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6452, 06, 0, 0, 1, 1, 0, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6453, 07, 0, 0, 1, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6454, 07, 0, 0, 1, 1, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6455, 07, 0, 0, 1, 1, 1, 0, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6456, 07, 0, 0, 1, 1, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 
6457, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6458, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6459, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6460, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6461, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6462, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6463, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6464, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6465, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6466, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6467, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6468, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6469, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6470, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6471, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6472, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6473, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6474, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6475, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6476, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6477, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6478, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6479, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6480, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6481, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6482, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6483, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6484, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6485, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6486, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6487, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6488, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6489, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6490, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6491, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6492, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6493, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6494, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6495, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6496, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6497, 07, 0, 0, 1, 1, 1, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6498, 07, 0, 0, 1, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6499, 08, 0, 1, 0, 0, 0, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6500, 08, 0, 1, 0, 0, 0, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6501, 08, 0, 1, 0, 0, 0, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6502, 08, 0, 1, 0, 0, 0, 1, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 79, 0, 1, 1, 1, 1, 0, 0, 1, E9, 1, 1, 1, 0, 1, 0, 0, 1, 
6503, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
6504, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
6505, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
